"model","log_marginal","post_prob","rep","n","tau_label","tau_sd","seed","true_model","chosen_model","correct"
"x3",-23.3496677763351,1.95002294897787e-06,39,100,"small",0.1,200139,"int12_3","int12_3",1
"x2",-23.9311582058444,1.09018860316943e-06,39,100,"small",0.1,200139,"int12_3","int12_3",1
"int12",-25.7377032009066,1.79031361718188e-07,39,100,"small",0.1,200139,"int12_3","int12_3",1
"x4",-27.8481677622724,2.16953170749053e-08,39,100,"small",0.1,200139,"int12_3","int12_3",1
"int13_2",-38.7709258399851,3.91446524391769e-13,39,100,"small",0.1,200139,"int12_3","int12_3",1
"main",-39.3543321911833,2.18424968792987e-13,39,100,"small",0.1,200139,"int12_3","int12_3",1
"int23_1",-39.7155444921432,1.52205299228053e-13,39,100,"small",0.1,200139,"int12_3","int12_3",1
"int14_2",-43.8394488077905,2.46286657690822e-15,39,100,"small",0.1,200139,"int12_3","int12_3",1
"int24_1",-44.8253424317983,9.18909463957417e-16,39,100,"small",0.1,200139,"int12_3","int12_3",1
"int34_1",-53.8649367903667,1.09000069745085e-19,39,100,"small",0.1,200139,"int12_3","int12_3",1
"int13_4",-54.0668800777082,8.90684552997114e-20,39,100,"small",0.1,200139,"int12_3","int12_3",1
"int13",-54.4174522528433,6.27295770448328e-20,39,100,"small",0.1,200139,"int12_3","int12_3",1
"int14",-54.6334239812221,5.05448636616547e-20,39,100,"small",0.1,200139,"int12_3","int12_3",1
"int34",-54.975440661937,3.59038542523731e-20,39,100,"small",0.1,200139,"int12_3","int12_3",1
"int14_3",-55.0141201925661,3.45416250476225e-20,39,100,"small",0.1,200139,"int12_3","int12_3",1
"int24",-55.0371045446849,3.37567625052815e-20,39,100,"small",0.1,200139,"int12_3","int12_3",1
"int23",-55.1847939614852,2.91219257006973e-20,39,100,"small",0.1,200139,"int12_3","int12_3",1
"int34_2",-61.8883671619375,3.5718666722131e-23,39,100,"small",0.1,200139,"int12_3","int12_3",1
"int23_4",-64.5304156590374,2.54371327409799e-24,39,100,"small",0.1,200139,"int12_3","int12_3",1
"int24_3",-65.4872424641113,9.77065221097669e-25,39,100,"small",0.1,200139,"int12_3","int12_3",1
"int123_4",-71.2635463201192,3.02905154874453e-27,39,100,"small",0.1,200139,"int12_3","int12_3",1
"int124_3",-71.7491025486265,1.8639414816324e-27,39,100,"small",0.1,200139,"int12_3","int12_3",1
"int234_1",-99.9514991913893,1.052657369342e-39,39,100,"small",0.1,200139,"int12_3","int12_3",1
"int134_2",-100.427537708044,6.53952394347074e-40,39,100,"small",0.1,200139,"int12_3","int12_3",1
"full",-179.126315154154,4.33612064156365e-74,39,100,"small",0.1,200139,"int12_3","int12_3",1
"null",-7.26203797416647,0.999768898038871,40,100,"small",0.1,200140,"int12_3","null",0
"x2",-15.6885614693105,0.000218930851668181,40,100,"small",0.1,200140,"int12_3","null",0
"x3",-19.1637712993769,6.77707846408996e-06,40,100,"small",0.1,200140,"int12_3","null",0
"x1",-19.5127893596755,4.78041825530881e-06,40,100,"small",0.1,200140,"int12_3","null",0
"x4",-21.6023500861005,5.91536031092303e-07,40,100,"small",0.1,200140,"int12_3","null",0
"int12_3",-24.8905756433029,2.20761323143026e-08,40,100,"small",0.1,200140,"int12_3","null",0
"int12_4",-35.4600789285019,5.67082225598615e-13,40,100,"small",0.1,200140,"int12_3","null",0
"int12",-39.9921119696788,6.10111334884346e-15,40,100,"small",0.1,200140,"int12_3","null",0
"main",-40.8084020990745,2.6971108413607e-15,40,100,"small",0.1,200140,"int12_3","null",0
"int13_2",-41.5331072387447,1.30666227173844e-15,40,100,"small",0.1,200140,"int12_3","null",0
"int23_1",-41.9384587137711,8.71207173490461e-16,40,100,"small",0.1,200140,"int12_3","null",0
"int14_2",-47.4569493114574,3.49519513914994e-18,40,100,"small",0.1,200140,"int12_3","null",0
"int24_1",-48.452119304529,1.29203593037439e-18,40,100,"small",0.1,200140,"int12_3","null",0
"int34_2",-54.7524273282802,2.37184105513035e-21,40,100,"small",0.1,200140,"int12_3","null",0
"int24_3",-55.0345218117756,1.78884826715806e-21,40,100,"small",0.1,200140,"int12_3","null",0
"int23_4",-55.1811933686127,1.54480923426616e-21,40,100,"small",0.1,200140,"int12_3","null",0
"int14",-56.4261560583753,4.44830370220522e-22,40,100,"small",0.1,200140,"int12_3","null",0
"int13",-56.5463736133683,3.94443323771289e-22,40,100,"small",0.1,200140,"int12_3","null",0
"int34",-56.734281673737,3.26871590318651e-22,40,100,"small",0.1,200140,"int12_3","null",0
"int23",-56.7357234021767,3.26400669802089e-22,40,100,"small",0.1,200140,"int12_3","null",0
"int24",-56.7453769129369,3.23264917286109e-22,40,100,"small",0.1,200140,"int12_3","null",0
"int13_4",-61.1139885614571,4.09538412324954e-24,40,100,"small",0.1,200140,"int12_3","null",0
"int34_1",-61.355643302412,3.21621684168979e-24,40,100,"small",0.1,200140,"int12_3","null",0
"int14_3",-61.3814762076882,3.13419658861051e-24,40,100,"small",0.1,200140,"int12_3","null",0
"int123_4",-86.5433820886437,3.7021103119656e-35,40,100,"small",0.1,200140,"int12_3","null",0
"int124_3",-86.6192305789622,3.43169573134171e-35,40,100,"small",0.1,200140,"int12_3","null",0
"int134_2",-103.802453874229,1.18285011395743e-42,40,100,"small",0.1,200140,"int12_3","null",0
"int234_1",-104.325520193303,7.01075676958471e-43,40,100,"small",0.1,200140,"int12_3","null",0
"full",-194.179874290909,6.64530227420084e-82,40,100,"small",0.1,200140,"int12_3","null",0
"int12_3",17.2924252654098,0.998491644737089,41,100,"small",0.1,200141,"int12_3","int12_3",1
"int12_4",10.7971155979874,0.00150822900416752,41,100,"small",0.1,200141,"int12_3","int12_3",1
"int12",1.40891613277074,1.26247871717655e-07,41,100,"small",0.1,200141,"int12_3","int12_3",1
"x2",-8.11844540553997,9.19482615128726e-12,41,100,"small",0.1,200141,"int12_3","int12_3",1
"int13_2",-10.3724264020834,9.65277122262392e-13,41,100,"small",0.1,200141,"int12_3","int12_3",1
"null",-10.9355303196769,5.49666271982284e-13,41,100,"small",0.1,200141,"int12_3","int12_3",1
"main",-12.7086997402934,9.33300275933802e-14,41,100,"small",0.1,200141,"int12_3","int12_3",1
"int23_1",-13.0401964455327,6.69968223056479e-14,41,100,"small",0.1,200141,"int12_3","int12_3",1
"x1",-17.5473003894305,7.38998968451619e-16,41,100,"small",0.1,200141,"int12_3","int12_3",1
"int24_1",-17.8431357853042,5.49748625499174e-16,41,100,"small",0.1,200141,"int12_3","int12_3",1
"x3",-17.8921900310378,5.23431872561962e-16,41,100,"small",0.1,200141,"int12_3","int12_3",1
"int14_2",-18.4103993290861,3.11748753270852e-16,41,100,"small",0.1,200141,"int12_3","int12_3",1
"x4",-23.2245586557673,2.52954200014124e-18,41,100,"small",0.1,200141,"int12_3","int12_3",1
"int13",-25.8526198816987,1.82679328373418e-19,41,100,"small",0.1,200141,"int12_3","int12_3",1
"int34",-26.6813625795373,7.97574069088299e-20,41,100,"small",0.1,200141,"int12_3","int12_3",1
"int24",-27.9829605047491,2.17017236602569e-20,41,100,"small",0.1,200141,"int12_3","int12_3",1
"int23",-28.2514267247277,1.65920799284097e-20,41,100,"small",0.1,200141,"int12_3","int12_3",1
"int14",-28.5355977795071,1.24878280510272e-20,41,100,"small",0.1,200141,"int12_3","int12_3",1
"int123_4",-39.7912827473384,1.6151209057711e-25,41,100,"small",0.1,200141,"int12_3","int12_3",1
"int34_2",-41.2222556469754,3.86136987912968e-26,41,100,"small",0.1,200141,"int12_3","int12_3",1
"int24_3",-41.4310463196813,3.13375303437347e-26,41,100,"small",0.1,200141,"int12_3","int12_3",1
"int23_4",-42.5700336966559,1.00324922914177e-26,41,100,"small",0.1,200141,"int12_3","int12_3",1
"int124_3",-42.9766770406511,6.68045240665479e-27,41,100,"small",0.1,200141,"int12_3","int12_3",1
"int13_4",-51.0076045205704,2.17279315891304e-30,41,100,"small",0.1,200141,"int12_3","int12_3",1
"int34_1",-52.1137757293663,7.18810368866892e-31,41,100,"small",0.1,200141,"int12_3","int12_3",1
"int14_3",-53.6291173164883,1.57946440744486e-31,41,100,"small",0.1,200141,"int12_3","int12_3",1
"int234_1",-68.9616964248022,3.46461789028141e-38,41,100,"small",0.1,200141,"int12_3","int12_3",1
"int134_2",-70.8868916615658,5.05305093200294e-39,41,100,"small",0.1,200141,"int12_3","int12_3",1
"full",-142.291172737077,4.93251506489221e-70,41,100,"small",0.1,200141,"int12_3","int12_3",1
"int12_3",-6.166926136288,0.958814414666652,42,100,"small",0.1,200142,"int12_3","int12_3",1
"x2",-9.32256394016369,0.0408562469056693,42,100,"small",0.1,200142,"int12_3","int12_3",1
"null",-14.172112221063,0.000319982635649027,42,100,"small",0.1,200142,"int12_3","int12_3",1
"int12_4",-17.748385623803,8.95304168824344e-06,42,100,"small",0.1,200142,"int12_3","int12_3",1
"int12",-21.5825137404525,1.93566377595864e-07,42,100,"small",0.1,200142,"int12_3","int12_3",1
"int13_2",-22.1145185331163,1.13705946312676e-07,42,100,"small",0.1,200142,"int12_3","int12_3",1
"int23_1",-22.8754264039475,5.31281981988326e-08,42,100,"small",0.1,200142,"int12_3","int12_3",1
"main",-23.1641489095582,3.9804712954089e-08,42,100,"small",0.1,200142,"int12_3","int12_3",1
"x1",-26.4826324237123,1.44123704964354e-09,42,100,"small",0.1,200142,"int12_3","int12_3",1
"x3",-26.8038470388543,1.0452825084714e-09,42,100,"small",0.1,200142,"int12_3","int12_3",1
"x4",-29.9537268424002,4.47979628976156e-11,42,100,"small",0.1,200142,"int12_3","int12_3",1
"int14_2",-31.7771747519243,7.23344028582456e-12,42,100,"small",0.1,200142,"int12_3","int12_3",1
"int24_1",-31.8810990965983,6.51945258562407e-12,42,100,"small",0.1,200142,"int12_3","int12_3",1
"int13",-38.0374530632892,1.38210352549703e-14,42,100,"small",0.1,200142,"int12_3","int12_3",1
"int23",-38.7188665694427,6.99208097438867e-15,42,100,"small",0.1,200142,"int12_3","int12_3",1
"int34",-39.0073589743007,5.23981301970262e-15,42,100,"small",0.1,200142,"int12_3","int12_3",1
"int24",-39.0410665684793,5.06613510531057e-15,42,100,"small",0.1,200142,"int12_3","int12_3",1
"int14",-39.0859054798315,4.84399265268361e-15,42,100,"small",0.1,200142,"int12_3","int12_3",1
"int23_4",-52.402639779739,7.97662641417242e-21,42,100,"small",0.1,200142,"int12_3","int12_3",1
"int24_3",-52.8271053578919,5.21766502606819e-21,42,100,"small",0.1,200142,"int12_3","int12_3",1
"int34_2",-52.9409113925503,4.65640622447556e-21,42,100,"small",0.1,200142,"int12_3","int12_3",1
"int123_4",-66.8899161341182,4.07450705201369e-27,42,100,"small",0.1,200142,"int12_3","int12_3",1
"int13_4",-68.1879182709557,1.11265342282482e-27,42,100,"small",0.1,200142,"int12_3","int12_3",1
"int124_3",-68.6137360631323,7.26824554619094e-28,42,100,"small",0.1,200142,"int12_3","int12_3",1
"int14_3",-69.1160767066036,4.39810730776147e-28,42,100,"small",0.1,200142,"int12_3","int12_3",1
"int34_1",-69.2236923407014,3.94938020689777e-28,42,100,"small",0.1,200142,"int12_3","int12_3",1
"int134_2",-85.5706813582702,3.14138972738138e-35,42,100,"small",0.1,200142,"int12_3","int12_3",1
"int234_1",-85.9458218843182,2.1587400996024e-35,42,100,"small",0.1,200142,"int12_3","int12_3",1
"full",-174.010864164162,1.2247246193894e-73,42,100,"small",0.1,200142,"int12_3","int12_3",1
"null",-11.3178788579293,0.816115632269025,43,100,"small",0.1,200143,"int12_3","null",0
"x2",-12.8229909931832,0.181171467282741,43,100,"small",0.1,200143,"int12_3","null",0
"int12_3",-17.0335332150417,0.00268828029603802,43,100,"small",0.1,200143,"int12_3","null",0
"int12_4",-21.8827784323164,2.10607634183224e-05,43,100,"small",0.1,200143,"int12_3","null",0
"x1",-23.8291706039202,3.00723058596617e-06,43,100,"small",0.1,200143,"int12_3","null",0
"x3",-25.792842977268,4.22041010149084e-07,43,100,"small",0.1,200143,"int12_3","null",0
"x4",-26.9747507458551,1.29437057585899e-07,43,100,"small",0.1,200143,"int12_3","null",0
"int12",-32.4224709164935,5.5737029943751e-10,43,100,"small",0.1,200143,"int12_3","null",0
"int23_1",-34.0035090501436,1.1468528169224e-10,43,100,"small",0.1,200143,"int12_3","null",0
"int24_1",-37.1805804190524,4.78325045525597e-12,43,100,"small",0.1,200143,"int12_3","null",0
"main",-38.1292044893945,1.85242623201007e-12,43,100,"small",0.1,200143,"int12_3","null",0
"int13_2",-38.4979191671654,1.28118006480378e-12,43,100,"small",0.1,200143,"int12_3","null",0
"int14_2",-40.6313348309988,1.51732817418381e-13,43,100,"small",0.1,200143,"int12_3","null",0
"int23",-48.9497719182731,3.70192995348533e-17,43,100,"small",0.1,200143,"int12_3","null",0
"int24",-50.8039467562052,5.79655947612362e-18,43,100,"small",0.1,200143,"int12_3","null",0
"int34",-51.5517820028392,2.74403455067318e-18,43,100,"small",0.1,200143,"int12_3","null",0
"int24_3",-51.768168743674,2.21011060171608e-18,43,100,"small",0.1,200143,"int12_3","null",0
"int13",-53.1701373644521,5.4393470849654e-19,43,100,"small",0.1,200143,"int12_3","null",0
"int14",-54.041123123917,2.2765776237382e-19,43,100,"small",0.1,200143,"int12_3","null",0
"int23_4",-56.0506725589408,3.05173087918683e-20,43,100,"small",0.1,200143,"int12_3","null",0
"int34_2",-57.2781821740333,8.94222472524314e-21,43,100,"small",0.1,200143,"int12_3","null",0
"int34_1",-67.8578220181175,2.27387389084345e-25,43,100,"small",0.1,200143,"int12_3","null",0
"int14_3",-69.288230738044,5.43935947236581e-26,43,100,"small",0.1,200143,"int12_3","null",0
"int13_4",-69.3010511627431,5.37006968514449e-26,43,100,"small",0.1,200143,"int12_3","null",0
"int124_3",-75.4472618271595,1.15004423489059e-28,43,100,"small",0.1,200143,"int12_3","null",0
"int123_4",-76.2217649615814,5.30093046895717e-29,43,100,"small",0.1,200143,"int12_3","null",0
"int234_1",-84.5102216205576,1.33266538454283e-32,43,100,"small",0.1,200143,"int12_3","null",0
"int134_2",-95.2579131540548,2.8645604471516e-37,43,100,"small",0.1,200143,"int12_3","null",0
"full",-179.664878561074,6.30345534540665e-74,43,100,"small",0.1,200143,"int12_3","null",0
"null",-4.85100051104099,0.963516907151309,44,100,"small",0.1,200144,"int12_3","null",0
"x2",-8.1365195676546,0.0360559168311155,44,100,"small",0.1,200144,"int12_3","null",0
"x3",-12.6397877695582,0.000399238129959087,44,100,"small",0.1,200144,"int12_3","null",0
"int12_3",-15.4512756620605,2.40003919941301e-05,44,100,"small",0.1,200144,"int12_3","null",0
"x1",-17.3370692383358,3.64106633174015e-06,44,100,"small",0.1,200144,"int12_3","null",0
"int12_4",-20.3431057409517,1.80187029350069e-07,44,100,"small",0.1,200144,"int12_3","null",0
"x4",-20.7815101401952,1.16232322007447e-07,44,100,"small",0.1,200144,"int12_3","null",0
"int12",-30.7082570520326,5.67800155148345e-12,44,100,"small",0.1,200144,"int12_3","null",0
"int13_2",-31.8857147942667,1.74917034869578e-12,44,100,"small",0.1,200144,"int12_3","null",0
"main",-31.9327871509084,1.66874063709251e-12,44,100,"small",0.1,200144,"int12_3","null",0
"int23_1",-32.6407204168292,8.2212400840229e-13,44,100,"small",0.1,200144,"int12_3","null",0
"int24_1",-36.4444519338353,1.83230481378246e-14,44,100,"small",0.1,200144,"int12_3","null",0
"int14_2",-38.2974486159595,2.87244345714606e-15,44,100,"small",0.1,200144,"int12_3","null",0
"int24",-46.00151516313,1.29544177783619e-18,44,100,"small",0.1,200144,"int12_3","null",0
"int13",-47.0818442197311,4.39781494670829e-19,44,100,"small",0.1,200144,"int12_3","null",0
"int23",-47.7755926079558,2.19758587064584e-19,44,100,"small",0.1,200144,"int12_3","null",0
"int14",-47.7992249648399,2.14626059438178e-19,44,100,"small",0.1,200144,"int12_3","null",0
"int34",-47.8648412457713,2.00995189412821e-19,44,100,"small",0.1,200144,"int12_3","null",0
"int24_3",-48.4727790541852,1.09436357045443e-19,44,100,"small",0.1,200144,"int12_3","null",0
"int23_4",-49.7168401707043,3.15408032720623e-20,44,100,"small",0.1,200144,"int12_3","null",0
"int34_2",-49.8748767002689,2.69301242332795e-20,44,100,"small",0.1,200144,"int12_3","null",0
"int13_4",-53.8995004630457,4.8124526000389e-22,44,100,"small",0.1,200144,"int12_3","null",0
"int14_3",-55.797954400318,7.20905594582059e-23,44,100,"small",0.1,200144,"int12_3","null",0
"int34_1",-55.9847116861838,5.98095778634853e-23,44,100,"small",0.1,200144,"int12_3","null",0
"int124_3",-76.7510615400383,5.7287462552864e-32,44,100,"small",0.1,200144,"int12_3","null",0
"int123_4",-77.7478832823021,2.1141967664486e-32,44,100,"small",0.1,200144,"int12_3","null",0
"int134_2",-92.5566666205602,7.83019390142318e-39,44,100,"small",0.1,200144,"int12_3","null",0
"int234_1",-93.4256484996705,3.283813483642e-39,44,100,"small",0.1,200144,"int12_3","null",0
"full",-184.192890352873,1.24929846786754e-78,44,100,"small",0.1,200144,"int12_3","null",0
"int12_3",9.37959148720083,0.999669095417767,45,100,"small",0.1,200145,"int12_3","int12_3",1
"int12_4",1.36560143878455,0.000330692701603305,45,100,"small",0.1,200145,"int12_3","int12_3",1
"int12",-6.0952309827868,1.9020689630233e-07,45,100,"small",0.1,200145,"int12_3","int12_3",1
"int23_1",-8.80544876149031,1.26530036403308e-08,45,100,"small",0.1,200145,"int12_3","int12_3",1
"int13_2",-9.70613361407661,5.1408054849604e-09,45,100,"small",0.1,200145,"int12_3","int12_3",1
"main",-10.0764757932818,3.5497159887595e-09,45,100,"small",0.1,200145,"int12_3","int12_3",1
"x2",-12.9632717328317,1.97912880531718e-10,45,100,"small",0.1,200145,"int12_3","int12_3",1
"null",-13.4075565158518,1.26918119924831e-10,45,100,"small",0.1,200145,"int12_3","int12_3",1
"x1",-16.7940375484023,4.29332341134009e-12,45,100,"small",0.1,200145,"int12_3","int12_3",1
"int14_2",-18.6036619270377,7.02884105605376e-13,45,100,"small",0.1,200145,"int12_3","int12_3",1
"int24_1",-19.2407647772134,3.71700778284866e-13,45,100,"small",0.1,200145,"int12_3","int12_3",1
"int23",-23.9234165361888,3.4398828383215e-15,45,100,"small",0.1,200145,"int12_3","int12_3",1
"int13",-24.4751105851484,1.98128052054878e-15,45,100,"small",0.1,200145,"int12_3","int12_3",1
"x3",-24.7892764278905,1.44712310561679e-15,45,100,"small",0.1,200145,"int12_3","int12_3",1
"int34",-24.9643190886387,1.21474582785601e-15,45,100,"small",0.1,200145,"int12_3","int12_3",1
"int14",-25.3202979328854,8.50914194498503e-16,45,100,"small",0.1,200145,"int12_3","int12_3",1
"int24",-26.00167246145,4.30495454818329e-16,45,100,"small",0.1,200145,"int12_3","int12_3",1
"x4",-29.4933026543861,1.31090990486615e-17,45,100,"small",0.1,200145,"int12_3","int12_3",1
"int124_3",-51.7131496411146,2.93505274213189e-27,45,100,"small",0.1,200145,"int12_3","int12_3",1
"int123_4",-53.6071540262078,4.41631717781274e-28,45,100,"small",0.1,200145,"int12_3","int12_3",1
"int14_3",-55.2287917893541,8.72553217876396e-29,45,100,"small",0.1,200145,"int12_3","int12_3",1
"int13_4",-55.8954899761676,4.47969639033405e-29,45,100,"small",0.1,200145,"int12_3","int12_3",1
"int24_3",-56.8383183602505,1.74495172415811e-29,45,100,"small",0.1,200145,"int12_3","int12_3",1
"int34_2",-57.1634887663694,1.26056052595894e-29,45,100,"small",0.1,200145,"int12_3","int12_3",1
"int23_4",-57.4418947857726,9.54230964684408e-30,45,100,"small",0.1,200145,"int12_3","int12_3",1
"int34_1",-57.8135757112459,6.58013085574884e-30,45,100,"small",0.1,200145,"int12_3","int12_3",1
"int134_2",-69.2178774043468,7.33515398017954e-35,45,100,"small",0.1,200145,"int12_3","int12_3",1
"int234_1",-69.9116202460732,3.66539300742302e-35,45,100,"small",0.1,200145,"int12_3","int12_3",1
"full",-158.185165129554,1.68813473528101e-73,45,100,"small",0.1,200145,"int12_3","int12_3",1
"null",-9.21334286227224,0.987039667515288,46,100,"small",0.1,200146,"int12_3","null",0
"x1",-13.5468375821868,0.0129515504739435,46,100,"small",0.1,200146,"int12_3","null",0
"x3",-21.532515533451,4.40743477443872e-06,46,100,"small",0.1,200146,"int12_3","null",0
"x2",-21.642793307401,3.94723392898018e-06,46,100,"small",0.1,200146,"int12_3","null",0
"int12_3",-24.3057092945925,2.75298056968761e-07,46,100,"small",0.1,200146,"int12_3","null",0
"x4",-24.9004343429685,1.51885858202855e-07,46,100,"small",0.1,200146,"int12_3","null",0
"int23_1",-32.741774618268,5.97126750083692e-11,46,100,"small",0.1,200146,"int12_3","null",0
"int14_2",-33.0312582159533,4.47038984684714e-11,46,100,"small",0.1,200146,"int12_3","null",0
"main",-33.5914149295494,2.55312705838123e-11,46,100,"small",0.1,200146,"int12_3","null",0
"int12_4",-34.1643354597961,1.43964761961251e-11,46,100,"small",0.1,200146,"int12_3","null",0
"int13_2",-34.2182632435614,1.36406688108708e-11,46,100,"small",0.1,200146,"int12_3","null",0
"int24_1",-39.0385502139074,1.10004799087003e-13,46,100,"small",0.1,200146,"int12_3","null",0
"int12",-39.786320804054,5.20785628648032e-14,46,100,"small",0.1,200146,"int12_3","null",0
"int14",-42.7386863855191,2.71933624048009e-15,46,100,"small",0.1,200146,"int12_3","null",0
"int24",-45.7748551826855,1.30578464042192e-16,46,100,"small",0.1,200146,"int12_3","null",0
"int23",-47.9280247012709,1.51621893273919e-17,46,100,"small",0.1,200146,"int12_3","null",0
"int13",-49.2723336710492,3.95308313416466e-18,46,100,"small",0.1,200146,"int12_3","null",0
"int34",-49.5180814788135,3.09178318498316e-18,46,100,"small",0.1,200146,"int12_3","null",0
"int14_3",-53.2673139551872,7.27676006110763e-20,46,100,"small",0.1,200146,"int12_3","null",0
"int34_1",-56.2218620082533,3.79135227604308e-21,46,100,"small",0.1,200146,"int12_3","null",0
"int13_4",-56.4551911091457,3.00234501692677e-21,46,100,"small",0.1,200146,"int12_3","null",0
"int24_3",-59.797236208693,1.06176609504777e-22,46,100,"small",0.1,200146,"int12_3","null",0
"int34_2",-62.2681304018864,8.97290644400476e-24,46,100,"small",0.1,200146,"int12_3","null",0
"int23_4",-63.3492241061607,3.04382801154744e-24,46,100,"small",0.1,200146,"int12_3","null",0
"int124_3",-83.2197052951048,7.14134108396309e-33,46,100,"small",0.1,200146,"int12_3","null",0
"int123_4",-86.2169771362092,3.56517748303434e-34,46,100,"small",0.1,200146,"int12_3","null",0
"int134_2",-90.3423346476895,5.76051287761932e-36,46,100,"small",0.1,200146,"int12_3","null",0
"int234_1",-93.0032888243281,4.02553341820856e-37,46,100,"small",0.1,200146,"int12_3","null",0
"full",-190.988683935132,1.12281196663393e-79,46,100,"small",0.1,200146,"int12_3","null",0
"int12_3",30.4505337226147,0.999999300067925,47,100,"small",0.1,200147,"int12_3","int12_3",1
"int12_4",15.9819248979201,5.20430478472954e-07,47,100,"small",0.1,200147,"int12_3","int12_3",1
"int12",14.8052752597746,1.60453900044285e-07,47,100,"small",0.1,200147,"int12_3","int12_3",1
"null",12.3904303404933,1.43415619938662e-08,47,100,"small",0.1,200147,"int12_3","int12_3",1
"x2",10.3642728463699,1.89080801858287e-09,47,100,"small",0.1,200147,"int12_3","int12_3",1
"int13_2",10.2137054058054,1.62651033363217e-09,47,100,"small",0.1,200147,"int12_3","int12_3",1
"main",9.23528292970371,6.11411135913887e-10,47,100,"small",0.1,200147,"int12_3","int12_3",1
"int23_1",9.17448933194683,5.75348546701622e-10,47,100,"small",0.1,200147,"int12_3","int12_3",1
"int14_2",3.33636873719385,1.67674670448136e-12,47,100,"small",0.1,200147,"int12_3","int12_3",1
"x1",1.58720552495895,2.91618807986579e-13,47,100,"small",0.1,200147,"int12_3","int12_3",1
"int24_1",0.325945930227391,8.26147224543913e-14,47,100,"small",0.1,200147,"int12_3","int12_3",1
"int14",-2.65421276616641,4.19556999775746e-15,47,100,"small",0.1,200147,"int12_3","int12_3",1
"x3",-4.92080618152336,4.34932597071744e-16,47,100,"small",0.1,200147,"int12_3","int12_3",1
"int34",-5.27440581940405,3.05390544704989e-16,47,100,"small",0.1,200147,"int12_3","int12_3",1
"int13",-5.61805933281019,2.16575218905331e-16,47,100,"small",0.1,200147,"int12_3","int12_3",1
"int24",-6.34987206193196,1.04180522682456e-16,47,100,"small",0.1,200147,"int12_3","int12_3",1
"int23",-6.56551605452464,8.39718141600172e-17,47,100,"small",0.1,200147,"int12_3","int12_3",1
"x4",-19.1379674068417,2.91063193231901e-22,47,100,"small",0.1,200147,"int12_3","int12_3",1
"int124_3",-20.1181072221774,1.09223974632751e-22,47,100,"small",0.1,200147,"int12_3","int12_3",1
"int13_4",-28.9067145932194,1.66523024986515e-26,47,100,"small",0.1,200147,"int12_3","int12_3",1
"int123_4",-31.7511850636987,9.68582152359691e-28,47,100,"small",0.1,200147,"int12_3","int12_3",1
"int34_1",-31.855371637784,8.72747891006682e-28,47,100,"small",0.1,200147,"int12_3","int12_3",1
"int14_3",-32.0024440114661,7.5338347099992e-28,47,100,"small",0.1,200147,"int12_3","int12_3",1
"int34_2",-34.5192117404908,6.08131851684076e-29,47,100,"small",0.1,200147,"int12_3","int12_3",1
"int23_4",-38.4354368008081,1.21116361944759e-30,47,100,"small",0.1,200147,"int12_3","int12_3",1
"int24_3",-39.9463206791832,2.67321744116442e-31,47,100,"small",0.1,200147,"int12_3","int12_3",1
"int134_2",-47.5496695685244,1.33334279773271e-34,47,100,"small",0.1,200147,"int12_3","int12_3",1
"int234_1",-51.5630716967289,2.40959149385307e-36,47,100,"small",0.1,200147,"int12_3","int12_3",1
"full",-124.545120199344,4.85559525929884e-68,47,100,"small",0.1,200147,"int12_3","int12_3",1
"null",-14.1317704930332,0.984714776480484,48,100,"small",0.1,200148,"int12_3","null",0
"int12_3",-18.4230041666316,0.0134788037453023,48,100,"small",0.1,200148,"int12_3","null",0
"int12_4",-20.6382417943363,0.00147090922634961,48,100,"small",0.1,200148,"int12_3","null",0
"x1",-22.4583996664552,0.000238287550024795,48,100,"small",0.1,200148,"int12_3","null",0
"x2",-23.358451750951,9.68754422940282e-05,48,100,"small",0.1,200148,"int12_3","null",0
"x3",-29.6559551047835,1.78337527818438e-07,48,100,"small",0.1,200148,"int12_3","null",0
"x4",-29.7367443570369,1.64496406696261e-07,48,100,"small",0.1,200148,"int12_3","null",0
"int12",-33.2897858914876,4.71075028596099e-09,48,100,"small",0.1,200148,"int12_3","null",0
"int23_1",-40.1509821433923,4.9352642561725e-12,48,100,"small",0.1,200148,"int12_3","null",0
"int13_2",-40.5292306316647,3.3809533655249e-12,48,100,"small",0.1,200148,"int12_3","null",0
"main",-40.9763773138446,2.16195098614022e-12,48,100,"small",0.1,200148,"int12_3","null",0
"int24_1",-43.3953004881823,1.92451303519106e-13,48,100,"small",0.1,200148,"int12_3","null",0
"int14_2",-43.4091501929461,1.89804282326225e-13,48,100,"small",0.1,200148,"int12_3","null",0
"int23",-55.9342559416592,6.89797625007905e-19,48,100,"small",0.1,200148,"int12_3","null",0
"int34",-56.1412630226251,5.60815052519897e-19,48,100,"small",0.1,200148,"int12_3","null",0
"int13",-56.3341070793138,4.62454012615799e-19,48,100,"small",0.1,200148,"int12_3","null",0
"int14",-56.8798860830441,2.6794135075528e-19,48,100,"small",0.1,200148,"int12_3","null",0
"int24",-56.884219135904,2.66782858435937e-19,48,100,"small",0.1,200148,"int12_3","null",0
"int14_3",-68.1925248616703,3.27358140494805e-24,48,100,"small",0.1,200148,"int12_3","null",0
"int13_4",-68.4957737772021,2.41726249851777e-24,48,100,"small",0.1,200148,"int12_3","null",0
"int34_1",-68.7454109649073,1.88324906871756e-24,48,100,"small",0.1,200148,"int12_3","null",0
