"model","log_marginal","post_prob","rep","n","tau_label","tau_sd","seed","true_model","chosen_model","correct"
"int34_2",-21.8456288819116,3.54786209465414e-13,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"int23_4",-22.0566714743153,2.87284435316969e-13,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"int14_3",-22.6586113535572,1.57359486295907e-13,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"int34_1",-22.7748055986821,1.40097507796239e-13,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"int124_3",-24.3487460112034,2.90319878647283e-14,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"int123_4",-24.9354583090306,1.61462197988376e-14,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"int13_4",-25.9181288654621,6.0436938987646e-15,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"int234_1",-34.9748194570733,7.04744526942914e-19,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"int134_2",-38.6126665748938,1.85410695302232e-20,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"full",-75.2606380506259,2.24969165671805e-36,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"int23_1",10.4288410185385,0.809344164978134,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"int12_3",8.86943543064545,0.170173526224658,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"x2",6.10933013720583,0.0107694493906842,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"int12_4",5.11768014271524,0.00399507906900912,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"x3",4.44900797843922,0.0020470325476805,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"int13_2",4.10093026388531,0.00144529505666629,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"main",4.0490306366872,0.00137219804284895,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"null",2.68651966572642,0.000351306187760016,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"int23",2.46202818791694,0.000280666377474695,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"int12",1.65363666732655,0.000125057692973046,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"x1",1.16892116729934,7.70195799490169e-05,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"int23_4",-1.01836814674749,8.64317818388108e-06,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"int24_1",-1.6702047885782,4.50385509903917e-06,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"int14_2",-1.96715557750902,3.346727255861e-06,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"int34",-3.40924768221012,7.91275423741876e-07,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"int13",-3.92869428815922,4.70689903450839e-07,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"int24",-4.04709174505818,4.18134035913943e-07,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"int14",-4.05983372130935,4.12839981940977e-07,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"int34_2",-4.51563845070956,2.61714793277017e-07,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"x4",-4.58302986124658,2.44658638079026e-07,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"int24_3",-5.36789192108674,1.11609019344084e-07,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"int14_3",-12.1450818155651,1.27175401742886e-10,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"int13_4",-13.8089218086209,2.40883243578354e-11,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"int34_1",-14.0772556586314,1.84191964595290e-11,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"int123_4",-19.2488510781026,1.04538274355796e-13,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"int234_1",-20.2846943301133,3.71034521115936e-14,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"int124_3",-22.7557756431849,3.13499851701433e-15,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"int134_2",-27.1637637112725,3.81832108301799e-17,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"full",-70.740125352964,4.53836104757344e-36,20,50,"big",0.7071068,150320,"int12_3","int23_1",0
"x1",-0.168473266957895,0.948280813004742,21,50,"big",0.7071068,150321,"int12_3","x1",0
"null",-3.11687590828457,0.0497120835492393,21,50,"big",0.7071068,150321,"int12_3","x1",0
"int12_3",-6.76752191740924,0.00129123874388492,21,50,"big",0.7071068,150321,"int12_3","x1",0
"x4",-7.73084674708408,0.00049276504263774,21,50,"big",0.7071068,150321,"int12_3","x1",0
"x3",-8.60150294074286,0.000206309254776347,21,50,"big",0.7071068,150321,"int12_3","x1",0
"x2",-11.7795351428589,8.59640487204226e-06,21,50,"big",0.7071068,150321,"int12_3","x1",0
"int13_2",-12.3720268415608,4.75336305460572e-06,21,50,"big",0.7071068,150321,"int12_3","x1",0
"main",-13.6506460117729,1.32343841384743e-06,21,50,"big",0.7071068,150321,"int12_3","x1",0
"int23_1",-13.9642755803652,9.67155142205368e-07,21,50,"big",0.7071068,150321,"int12_3","x1",0
"int13_4",-14.6345549443436,4.94763343952192e-07,21,50,"big",0.7071068,150321,"int12_3","x1",0
"int12",-15.0346459626361,3.31619602671135e-07,21,50,"big",0.7071068,150321,"int12_3","x1",0
"int14_3",-15.6957555219092,1.71207963372871e-07,21,50,"big",0.7071068,150321,"int12_3","x1",0
"int34_1",-16.4090414606194,8.38972670415316e-08,21,50,"big",0.7071068,150321,"int12_3","x1",0
"int12_4",-16.8339074147663,5.48568510873016e-08,21,50,"big",0.7071068,150321,"int12_3","x1",0
"int24_1",-19.4395828843228,4.05135590011566e-09,21,50,"big",0.7071068,150321,"int12_3","x1",0
"int14_2",-19.482332653785,3.88181118811721e-09,21,50,"big",0.7071068,150321,"int12_3","x1",0
"int24",-19.9000370340564,2.55639347278575e-09,21,50,"big",0.7071068,150321,"int12_3","x1",0
"int13",-20.2563889598644,1.79005355732648e-09,21,50,"big",0.7071068,150321,"int12_3","x1",0
"int34",-21.5009554038226,5.1565316298669e-10,21,50,"big",0.7071068,150321,"int12_3","x1",0
"int14",-21.6063870028431,4.64054858935741e-10,21,50,"big",0.7071068,150321,"int12_3","x1",0
"int23",-21.6640427419625,4.38056122873882e-10,21,50,"big",0.7071068,150321,"int12_3","x1",0
"int24_3",-28.0649120658594,7.27222869930694e-13,21,50,"big",0.7071068,150321,"int12_3","x1",0
"int23_4",-30.6235580015491,5.62939492480726e-14,21,50,"big",0.7071068,150321,"int12_3","x1",0
"int34_2",-31.0574875077967,3.64761108747969e-14,21,50,"big",0.7071068,150321,"int12_3","x1",0
"int124_3",-32.2714571654506,1.08339843431646e-14,21,50,"big",0.7071068,150321,"int12_3","x1",0
"int123_4",-40.1452464595776,4.12330026101757e-18,21,50,"big",0.7071068,150321,"int12_3","x1",0
"int134_2",-42.4398148109492,4.15648854705364e-19,21,50,"big",0.7071068,150321,"int12_3","x1",0
"int234_1",-43.5603311947251,1.35547810183359e-19,21,50,"big",0.7071068,150321,"int12_3","x1",0
"full",-85.9137547754853,5.4731122455055e-38,21,50,"big",0.7071068,150321,"int12_3","x1",0
"x1",-0.774905171482551,0.533022773941682,22,50,"big",0.7071068,150322,"int12_3","x1",0
"null",-0.916092270916812,0.462837977234494,22,50,"big",0.7071068,150322,"int12_3","x1",0
"x3",-6.53033724038747,0.00168730415746426,22,50,"big",0.7071068,150322,"int12_3","x1",0
"x4",-6.7712756846285,0.00132603546592087,22,50,"big",0.7071068,150322,"int12_3","x1",0
"int12_3",-7.27672986679761,0.000799906411152919,22,50,"big",0.7071068,150322,"int12_3","x1",0
"x2",-8.18197677956911,0.000323515757438969,22,50,"big",0.7071068,150322,"int12_3","x1",0
"int12_4",-13.8769079249175,1.08797337502044e-06,22,50,"big",0.7071068,150322,"int12_3","x1",0
"int23_1",-14.3831562396236,6.55778868176538e-07,22,50,"big",0.7071068,150322,"int12_3","x1",0
"main",-15.7987498554558,1.59210945643615e-07,22,50,"big",0.7071068,150322,"int12_3","x1",0
"int12",-15.846321060034,1.51814414936857e-07,22,50,"big",0.7071068,150322,"int12_3","x1",0
"int14_3",-15.9416850901362,1.38005672641364e-07,22,50,"big",0.7071068,150322,"int12_3","x1",0
"int13_2",-15.9827084495721,1.3245877050092e-07,22,50,"big",0.7071068,150322,"int12_3","x1",0
"int34_1",-16.4212564060734,8.54322337937666e-08,22,50,"big",0.7071068,150322,"int12_3","x1",0
"int14_2",-16.6221363651399,6.98844745694119e-08,22,50,"big",0.7071068,150322,"int12_3","x1",0
"int24_1",-20.0460454419685,2.27717226497072e-09,22,50,"big",0.7071068,150322,"int12_3","x1",0
"int14",-20.498790209385,1.44800923421049e-09,22,50,"big",0.7071068,150322,"int12_3","x1",0
"int34",-20.6653304797296,1.22586828968339e-09,22,50,"big",0.7071068,150322,"int12_3","x1",0
"int13_4",-20.7473426785814,1.1293443035525e-09,22,50,"big",0.7071068,150322,"int12_3","x1",0
"int24",-22.5868400229495,1.79449734231959e-10,22,50,"big",0.7071068,150322,"int12_3","x1",0
"int23",-22.7756357890581,1.48576409867066e-10,22,50,"big",0.7071068,150322,"int12_3","x1",0
"int13",-24.0772344834367,4.04271130953498e-11,22,50,"big",0.7071068,150322,"int12_3","x1",0
"int34_2",-24.8220561916794,1.91955593388444e-11,22,50,"big",0.7071068,150322,"int12_3","x1",0
"int23_4",-26.4655162677086,3.7106938912727e-12,22,50,"big",0.7071068,150322,"int12_3","x1",0
"int24_3",-27.4858733077333,1.33757978693798e-12,22,50,"big",0.7071068,150322,"int12_3","x1",0
"int123_4",-37.9363306881022,3.87029192260916e-17,22,50,"big",0.7071068,150322,"int12_3","x1",0
"int124_3",-38.6825336080497,1.83515145786796e-17,22,50,"big",0.7071068,150322,"int12_3","x1",0
"int234_1",-39.8330178972819,5.80795088013614e-18,22,50,"big",0.7071068,150322,"int12_3","x1",0
"int134_2",-42.2780291352544,5.03695470985653e-19,22,50,"big",0.7071068,150322,"int12_3","x1",0
"full",-86.4642754805424,3.2533072582102e-38,22,50,"big",0.7071068,150322,"int12_3","x1",0
"null",-11.1844123623878,0.972390560864194,23,50,"big",0.7071068,150323,"int12_3","null",0
"x2",-14.9982886586021,0.0214533591990781,23,50,"big",0.7071068,150323,"int12_3","null",0
"x3",-16.3921986422823,0.00532264976482614,23,50,"big",0.7071068,150323,"int12_3","null",0
"x1",-18.7351203317309,0.000511222463603155,23,50,"big",0.7071068,150323,"int12_3","null",0
"x4",-19.2054342827855,0.000319414902960133,23,50,"big",0.7071068,150323,"int12_3","null",0
"int12_4",-24.4894633257763,1.62005783777639e-06,23,50,"big",0.7071068,150323,"int12_3","null",0
"int12_3",-24.9001824054786,1.07437894734788e-06,23,50,"big",0.7071068,150323,"int12_3","null",0
"main",-28.396304848516,3.25694784898297e-08,23,50,"big",0.7071068,150323,"int12_3","null",0
"int13_2",-28.5016366231734,2.93133731244113e-08,23,50,"big",0.7071068,150323,"int12_3","null",0
"int23_1",-28.8324491023433,2.10569643491993e-08,23,50,"big",0.7071068,150323,"int12_3","null",0
"int14_2",-29.5732507309787,1.00385203180084e-08,23,50,"big",0.7071068,150323,"int12_3","null",0
"int24_1",-30.3271040302611,4.72362458493961e-09,23,50,"big",0.7071068,150323,"int12_3","null",0
"int12",-32.4560130373517,5.61955518017973e-10,23,50,"big",0.7071068,150323,"int12_3","null",0
"int34",-35.5256953644641,2.60949124545327e-11,23,50,"big",0.7071068,150323,"int12_3","null",0
"int34_2",-35.8535816825806,1.87999470266036e-11,23,50,"big",0.7071068,150323,"int12_3","null",0
"int14",-35.8882155108504,1.81599791279094e-11,23,50,"big",0.7071068,150323,"int12_3","null",0
"int23_4",-36.4403751611174,1.04547934183573e-11,23,50,"big",0.7071068,150323,"int12_3","null",0
"int13",-36.5685289637037,9.19727064460135e-12,23,50,"big",0.7071068,150323,"int12_3","null",0
"int24",-36.7446955889145,7.71171148756908e-12,23,50,"big",0.7071068,150323,"int12_3","null",0
"int23",-36.9333103505347,6.38611041394573e-12,23,50,"big",0.7071068,150323,"int12_3","null",0
"int24_3",-36.9417942829621,6.33216026303456e-12,23,50,"big",0.7071068,150323,"int12_3","null",0
"int14_3",-39.1652245459485,6.85375228907102e-13,23,50,"big",0.7071068,150323,"int12_3","null",0
"int34_1",-39.332547157249,5.79777179477209e-13,23,50,"big",0.7071068,150323,"int12_3","null",0
"int13_4",-40.2357072890324,2.34976080681191e-13,23,50,"big",0.7071068,150323,"int12_3","null",0
"int124_3",-52.4876270039757,1.12223169623757e-18,23,50,"big",0.7071068,150323,"int12_3","null",0
"int123_4",-57.6792276789577,6.24308151280992e-21,23,50,"big",0.7071068,150323,"int12_3","null",0
"int134_2",-57.9593863253698,4.71767100301451e-21,23,50,"big",0.7071068,150323,"int12_3","null",0
"int234_1",-60.0978396355281,5.55916006325704e-22,23,50,"big",0.7071068,150323,"int12_3","null",0
"full",-106.784703491711,2.94551900092111e-42,23,50,"big",0.7071068,150323,"int12_3","null",0
"null",6.39890356523009,0.832799457934329,24,50,"big",0.7071068,150324,"int12_3","null",0
"x4",4.3499893106057,0.107326824290453,24,50,"big",0.7071068,150324,"int12_3","null",0
"x2",3.73812994778854,0.0582077931656844,24,50,"big",0.7071068,150324,"int12_3","null",0
"x3",-0.00847194825466957,0.00137357571815238,24,50,"big",0.7071068,150324,"int12_3","null",0
"x1",-1.86959567823132,0.000213587994915169,24,50,"big",0.7071068,150324,"int12_3","null",0
"int12_3",-2.87620803785098,7.80567824763395e-05,24,50,"big",0.7071068,150324,"int12_3","null",0
"int12_4",-8.44092460919798,2.99009471438665e-07,24,50,"big",0.7071068,150324,"int12_3","null",0
"main",-9.01668878261921,1.68125559212259e-07,24,50,"big",0.7071068,150324,"int12_3","null",0
"int14_2",-9.38558516509058,1.16258329562228e-07,24,50,"big",0.7071068,150324,"int12_3","null",0
"int12",-10.7303585834143,3.02967751368783e-08,24,50,"big",0.7071068,150324,"int12_3","null",0
"int23_4",-11.0446890001442,2.21250590318158e-08,24,50,"big",0.7071068,150324,"int12_3","null",0
"int23_1",-11.1739127762323,1.94429995099075e-08,24,50,"big",0.7071068,150324,"int12_3","null",0
"int34_2",-11.3684730785119,1.6005409848574e-08,24,50,"big",0.7071068,150324,"int12_3","null",0
"int24_1",-11.5185622383473,1.37747557129153e-08,24,50,"big",0.7071068,150324,"int12_3","null",0
"int24_3",-11.6364995354534,1.22423386337921e-08,24,50,"big",0.7071068,150324,"int12_3","null",0
"int13_2",-12.3324764717793,6.10387238731248e-09,24,50,"big",0.7071068,150324,"int12_3","null",0
"int14",-15.4887033039693,2.59940259679863e-10,24,50,"big",0.7071068,150324,"int12_3","null",0
"int23",-16.1431319367365,1.35101074916456e-10,24,50,"big",0.7071068,150324,"int12_3","null",0
"int13",-16.4926527166609,9.52497530602944e-11,24,50,"big",0.7071068,150324,"int12_3","null",0
"int34",-16.5183976116964,9.28288547645826e-11,24,50,"big",0.7071068,150324,"int12_3","null",0
"int24",-16.7542060388697,7.33284818754396e-11,24,50,"big",0.7071068,150324,"int12_3","null",0
"int14_3",-17.3111150528399,4.20155624964413e-11,24,50,"big",0.7071068,150324,"int12_3","null",0
"int13_4",-17.8459175047687,2.46120862522793e-11,24,50,"big",0.7071068,150324,"int12_3","null",0
"int34_1",-19.2016843435225,6.34375455707815e-12,24,50,"big",0.7071068,150324,"int12_3","null",0
"int124_3",-30.4119487888026,8.5859900787689e-17,24,50,"big",0.7071068,150324,"int12_3","null",0
"int123_4",-31.5756666853225,2.68160076818077e-17,24,50,"big",0.7071068,150324,"int12_3","null",0
"int134_2",-36.5940848498198,1.77387414869525e-19,24,50,"big",0.7071068,150324,"int12_3","null",0
"int234_1",-37.3386812003986,8.42458891583507e-20,24,50,"big",0.7071068,150324,"int12_3","null",0
"full",-79.1792340286682,5.68103552751422e-38,24,50,"big",0.7071068,150324,"int12_3","null",0
"null",-0.0134985976221902,0.994101924643306,25,50,"big",0.7071068,150325,"int12_3","null",0
"x1",-5.67548720400552,0.0034550990828029,25,50,"big",0.7071068,150325,"int12_3","null",0
"x2",-6.82618903929712,0.00109324386502237,25,50,"big",0.7071068,150325,"int12_3","null",0
"x4",-6.89795376036581,0.00101753656981482,25,50,"big",0.7071068,150325,"int12_3","null",0
"x3",-8.12484650365985,0.000298343979434931,25,50,"big",0.7071068,150325,"int12_3","null",0
"int12_3",-10.373925132561,3.14742101572257e-05,25,50,"big",0.7071068,150325,"int12_3","null",0
"int12_4",-13.0474301123476,2.17203280497884e-06,25,50,"big",0.7071068,150325,"int12_3","null",0
"int14_2",-16.5180634601613,6.754441872954e-08,25,50,"big",0.7071068,150325,"int12_3","null",0
"int23_1",-16.5438229154916,6.58267296400793e-08,25,50,"big",0.7071068,150325,"int12_3","null",0
"int13_2",-16.9105767470435,4.56166211871769e-08,25,50,"big",0.7071068,150325,"int12_3","null",0
"int12",-18.0773850068181,1.42031516910046e-08,25,50,"big",0.7071068,150325,"int12_3","null",0
"main",-18.5425932824304,8.91964024444561e-09,25,50,"big",0.7071068,150325,"int12_3","null",0
"int24_1",-19.5086444755791,3.39466275839834e-09,25,50,"big",0.7071068,150325,"int12_3","null",0
"int14",-23.5633470778093,5.88656128768111e-11,25,50,"big",0.7071068,150325,"int12_3","null",0
"int23",-24.4919393742551,2.32583638213431e-11,25,50,"big",0.7071068,150325,"int12_3","null",0
"int13",-25.0449551969204,1.33785005102326e-11,25,50,"big",0.7071068,150325,"int12_3","null",0
"int14_3",-25.8363731721612,6.06315931711983e-12,25,50,"big",0.7071068,150325,"int12_3","null",0
"int34",-25.9796792460355,5.2536597543701e-12,25,50,"big",0.7071068,150325,"int12_3","null",0
"int24",-26.6000891621116,2.82501878388553e-12,25,50,"big",0.7071068,150325,"int12_3","null",0
"int34_1",-27.5711168786958,1.0698166697964e-12,25,50,"big",0.7071068,150325,"int12_3","null",0
"int13_4",-28.6425175771861,3.66442594587585e-13,25,50,"big",0.7071068,150325,"int12_3","null",0
"int34_2",-29.2334939728555,2.02930890862351e-13,25,50,"big",0.7071068,150325,"int12_3","null",0
"int24_3",-29.8978078043549,1.04433619605138e-13,25,50,"big",0.7071068,150325,"int12_3","null",0
"int23_4",-30.7439253921521,4.48101225054614e-14,25,50,"big",0.7071068,150325,"int12_3","null",0
"int124_3",-37.3392671028706,6.12428820317107e-17,25,50,"big",0.7071068,150325,"int12_3","null",0
"int123_4",-42.0920550984997,5.28379573322387e-19,25,50,"big",0.7071068,150325,"int12_3","null",0
"int134_2",-44.5054404484632,4.729618157009e-20,25,50,"big",0.7071068,150325,"int12_3","null",0
"int234_1",-47.2656157313995,2.99293431193507e-21,25,50,"big",0.7071068,150325,"int12_3","null",0
"full",-89.1649631655384,1.90301319323604e-39,25,50,"big",0.7071068,150325,"int12_3","null",0
"null",-11.9215879816292,0.936504401716531,26,50,"big",0.7071068,150326,"int12_3","null",0
"x3",-15.2245090634329,0.0344404980296854,26,50,"big",0.7071068,150326,"int12_3","null",0
"x1",-15.4133751110477,0.0285131987079976,26,50,"big",0.7071068,150326,"int12_3","null",0
"x2",-20.0293563041493,0.000282066026064419,26,50,"big",0.7071068,150326,"int12_3","null",0
"x4",-20.1401137469402,0.000252493053064743,26,50,"big",0.7071068,150326,"int12_3","null",0
"int12_3",-23.8052770541949,6.46381970376901e-06,26,50,"big",0.7071068,150326,"int12_3","null",0
"int13_2",-26.8268722431396,3.14939487911942e-07,26,50,"big",0.7071068,150326,"int12_3","null",0
"int23_1",-26.914073656258,2.88639673407535e-07,26,50,"big",0.7071068,150326,"int12_3","null",0
"main",-27.1082801477517,2.37691262196061e-07,26,50,"big",0.7071068,150326,"int12_3","null",0
"int12_4",-29.1046816705393,3.22839786810425e-08,26,50,"big",0.7071068,150326,"int12_3","null",0
"int24_1",-31.8541834475139,2.06487421996746e-09,26,50,"big",0.7071068,150326,"int12_3","null",0
"int14_2",-32.2825233674697,1.3454511632592e-09,26,50,"big",0.7071068,150326,"int12_3","null",0
"int12",-32.4321596469259,1.15846182785488e-09,26,50,"big",0.7071068,150326,"int12_3","null",0
"int24",-34.4544762282602,1.53320700958258e-10,26,50,"big",0.7071068,150326,"int12_3","null",0
"int34",-34.9620383326713,9.22931300386863e-11,26,50,"big",0.7071068,150326,"int12_3","null",0
"int13",-35.3734730359437,6.11625457537039e-11,26,50,"big",0.7071068,150326,"int12_3","null",0
"int23",-35.4609216869445,5.60411562411578e-11,26,50,"big",0.7071068,150326,"int12_3","null",0
"int14",-35.4673629742683,5.56813391385914e-11,26,50,"big",0.7071068,150326,"int12_3","null",0
"int34_1",-35.7584479361702,4.16191377878191e-11,26,50,"big",0.7071068,150326,"int12_3","null",0
"int14_3",-36.3038936918292,2.41217602679831e-11,26,50,"big",0.7071068,150326,"int12_3","null",0
"int13_4",-36.3647966229066,2.26965156638216e-11,26,50,"big",0.7071068,150326,"int12_3","null",0
"int24_3",-36.8705238785744,1.36875158018918e-11,26,50,"big",0.7071068,150326,"int12_3","null",0
"int34_2",-38.8665137399809,1.85984713831387e-12,26,50,"big",0.7071068,150326,"int12_3","null",0
"int23_4",-39.2399165563045,1.28029623445378e-12,26,50,"big",0.7071068,150326,"int12_3","null",0
"int124_3",-56.1415174428176,5.84841884474568e-20,26,50,"big",0.7071068,150326,"int12_3","null",0
"int123_4",-56.4804231162356,4.16728884937872e-20,26,50,"big",0.7071068,150326,"int12_3","null",0
"int234_1",-57.7191020715858,1.20754178800968e-20,26,50,"big",0.7071068,150326,"int12_3","null",0
"int134_2",-58.3441863878412,6.462960468865e-21,26,50,"big",0.7071068,150326,"int12_3","null",0
"full",-106.060582414833,1.22310575238724e-41,26,50,"big",0.7071068,150326,"int12_3","null",0
"x1",-13.5903911726044,0.519867510246904,27,50,"big",0.7071068,150327,"int12_3","x1",0
"null",-13.671307283246,0.479458758137309,27,50,"big",0.7071068,150327,"int12_3","x1",0
"x3",-20.8297863630184,0.000373132684792288,27,50,"big",0.7071068,150327,"int12_3","x1",0
"x2",-21.6863432406281,0.000158440194775095,27,50,"big",0.7071068,150327,"int12_3","x1",0
"x4",-21.7978207146528,0.000141726582772118,27,50,"big",0.7071068,150327,"int12_3","x1",0
"int12_3",-28.6085086466975,1.56173422892905e-07,27,50,"big",0.7071068,150327,"int12_3","x1",0
"int12_4",-29.4489916631517,6.73891522110742e-08,27,50,"big",0.7071068,150327,"int12_3","x1",0
"int13_2",-29.556456928205,6.05227176854919e-08,27,50,"big",0.7071068,150327,"int12_3","x1",0
"int24_1",-29.9094901622514,4.25204679763485e-08,27,50,"big",0.7071068,150327,"int12_3","x1",0
"int14_2",-30.0151217355775,3.8258049635409e-08,27,50,"big",0.7071068,150327,"int12_3","x1",0
"main",-30.0976709505181,3.522671597098e-08,27,50,"big",0.7071068,150327,"int12_3","x1",0
"int23_1",-30.2024491551262,3.17225113654875e-08,27,50,"big",0.7071068,150327,"int12_3","x1",0
"int14_3",-36.0187996394175,9.44840806197065e-11,27,50,"big",0.7071068,150327,"int12_3","x1",0
"int34_1",-36.1774137023873,8.06256871836996e-11,27,50,"big",0.7071068,150327,"int12_3","x1",0
"int12",-36.7003246311384,4.77942992358745e-11,27,50,"big",0.7071068,150327,"int12_3","x1",0
"int13_4",-37.1296939453502,3.11102409297115e-11,27,50,"big",0.7071068,150327,"int12_3","x1",0
"int34",-37.3418958593982,2.51620055695723e-11,27,50,"big",0.7071068,150327,"int12_3","x1",0
"int24",-37.6570468115035,1.83601800019504e-11,27,50,"big",0.7071068,150327,"int12_3","x1",0
"int14",-37.7051981853487,1.74970590990941e-11,27,50,"big",0.7071068,150327,"int12_3","x1",0
"int13",-37.7553656528254,1.66409304092975e-11,27,50,"big",0.7071068,150327,"int12_3","x1",0
"int23",-38.4104397544286,8.64335870470517e-12,27,50,"big",0.7071068,150327,"int12_3","x1",0
"int34_2",-43.1956484129246,7.21926230411362e-14,27,50,"big",0.7071068,150327,"int12_3","x1",0
"int24_3",-45.0653167614408,1.11302821816824e-14,27,50,"big",0.7071068,150327,"int12_3","x1",0
"int23_4",-45.3772962582269,8.14732800565641e-15,27,50,"big",0.7071068,150327,"int12_3","x1",0
"int134_2",-60.5318077281921,2.13547501080406e-21,27,50,"big",0.7071068,150327,"int12_3","x1",0
"int123_4",-60.5911902939127,2.01235674206408e-21,27,50,"big",0.7071068,150327,"int12_3","x1",0
"int124_3",-60.6006159004076,1.99347817004897e-21,27,50,"big",0.7071068,150327,"int12_3","x1",0
"int234_1",-61.4383522736048,8.62555800460924e-22,27,50,"big",0.7071068,150327,"int12_3","x1",0
"full",-112.713225980067,4.64935265727143e-44,27,50,"big",0.7071068,150327,"int12_3","x1",0
"null",-8.0055080432171,0.923296884130038,28,50,"big",0.7071068,150328,"int12_3","null",0
"x3",-10.5556204652044,0.0720844545933675,28,50,"big",0.7071068,150328,"int12_3","null",0
"x2",-13.4211163579128,0.00410556150577844,28,50,"big",0.7071068,150328,"int12_3","null",0
"x4",-16.0086558800784,0.000308758147477012,28,50,"big",0.7071068,150328,"int12_3","null",0
"x1",-16.5217246792416,0.000184839795015919,28,50,"big",0.7071068,150328,"int12_3","null",0
"int12_3",-18.7845647361485,1.92334205618418e-05,28,50,"big",0.7071068,150328,"int12_3","null",0
"int12_4",-23.083169498087,2.61334171032069e-07,28,50,"big",0.7071068,150328,"int12_3","null",0
"int12",-26.8313969973711,6.15689405090969e-09,28,50,"big",0.7071068,150328,"int12_3","null",0
"main",-29.7500635944691,3.32507068912482e-10,28,50,"big",0.7071068,150328,"int12_3","null",0
"int13_2",-30.566893690187,1.46911596869968e-10,28,50,"big",0.7071068,150328,"int12_3","null",0
"int34_2",-30.6125624088438,1.40353228448457e-10,28,50,"big",0.7071068,150328,"int12_3","null",0
"int23_1",-30.6479064058551,1.35479225113727e-10,28,50,"big",0.7071068,150328,"int12_3","null",0
"int24_3",-31.1926365554594,7.85777168626979e-11,28,50,"big",0.7071068,150328,"int12_3","null",0
"int23_4",-31.3394047356795,6.78513971996208e-11,28,50,"big",0.7071068,150328,"int12_3","null",0
"int24_1",-33.6891229849653,6.47275435235314e-12,28,50,"big",0.7071068,150328,"int12_3","null",0
"int14_2",-34.4298765718561,3.08591479186857e-12,28,50,"big",0.7071068,150328,"int12_3","null",0
"int34_1",-34.7371223371655,2.26959721417706e-12,28,50,"big",0.7071068,150328,"int12_3","null",0
"int14_3",-35.0510842191258,1.65804715151656e-12,28,50,"big",0.7071068,150328,"int12_3","null",0
"int13_4",-35.6123207611717,9.45921166468503e-13,28,50,"big",0.7071068,150328,"int12_3","null",0
"int34",-37.3177100304586,1.71875428713304e-13,28,50,"big",0.7071068,150328,"int12_3","null",0
"int14",-37.5511098822015,1.3609730543032e-13,28,50,"big",0.7071068,150328,"int12_3","null",0
"int24",-37.5614449765801,1.34697970518933e-13,28,50,"big",0.7071068,150328,"int12_3","null",0
"int13",-38.1143366735656,7.74895679066435e-14,28,50,"big",0.7071068,150328,"int12_3","null",0
"int23",-38.3072982508627,6.38912067485519e-14,28,50,"big",0.7071068,150328,"int12_3","null",0
"int124_3",-51.9594233793394,7.52312852599397e-20,28,50,"big",0.7071068,150328,"int12_3","null",0
"int123_4",-52.7482617902481,3.41830108176421e-20,28,50,"big",0.7071068,150328,"int12_3","null",0
"int234_1",-57.2353624228383,3.84669070424047e-22,28,50,"big",0.7071068,150328,"int12_3","null",0
"int134_2",-60.7401662199677,1.15603323194348e-23,28,50,"big",0.7071068,150328,"int12_3","null",0
"full",-103.08705748011,4.69839059715373e-42,28,50,"big",0.7071068,150328,"int12_3","null",0
"null",-5.62104776724548,0.777726613305158,29,50,"big",0.7071068,150329,"int12_3","null",0
